State,State Code,Year,Year Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate
Vermont,50,2015,2015,Other opioids,T40.2,13,626042,Unreliable
Vermont,50,2017,2017,Other opioids,T40.2,11,623657,Unreliable
Vermont,50,2017,2017,Other synthetic narcotics,T40.4,11,623657,Unreliable
Vermont,50,2018,2018,Other synthetic narcotics,T40.4,17,626299,Unreliable
Virginia,51,1999,1999,Heroin,T40.1,11,7000174,Unreliable
Virginia,51,1999,1999,Other opioids,T40.2,46,7000174,0.7
Virginia,51,1999,1999,Methadone,T40.3,10,7000174,Unreliable
Virginia,51,1999,1999,Other synthetic narcotics,T40.4,15,7000174,Unreliable
Virginia,51,2000,2000,Other opioids,T40.2,30,7078515,0.4
Virginia,51,2000,2000,Other and unspecified narcotics,T40.6,15,7078515,Unreliable
Virginia,51,2001,2001,Heroin,T40.1,14,7198362,Unreliable
Virginia,51,2001,2001,Other opioids,T40.2,76,7198362,1.1
Virginia,51,2001,2001,Methadone,T40.3,31,7198362,0.4
Virginia,51,2001,2001,Other synthetic narcotics,T40.4,19,7198362,Unreliable
Virginia,51,2001,2001,Other and unspecified narcotics,T40.6,10,7198362,Unreliable
Virginia,51,2002,2002,Other opioids,T40.2,61,7286873,0.8
Virginia,51,2002,2002,Methadone,T40.3,39,7286873,0.5
Virginia,51,2002,2002,Other synthetic narcotics,T40.4,29,7286873,0.4
Virginia,51,2002,2002,Other and unspecified narcotics,T40.6,11,7286873,Unreliable
Virginia,51,2003,2003,Other opioids,T40.2,81,7366977,1.1
Virginia,51,2003,2003,Methadone,T40.3,48,7366977,0.7
Virginia,51,2003,2003,Other synthetic narcotics,T40.4,28,7366977,0.4
Virginia,51,2003,2003,Other and unspecified narcotics,T40.6,14,7366977,Unreliable
Virginia,51,2004,2004,Other opioids,T40.2,68,7475575,0.9
Virginia,51,2004,2004,Methadone,T40.3,45,7475575,0.6
Virginia,51,2004,2004,Other synthetic narcotics,T40.4,38,7475575,0.5
Virginia,51,2004,2004,Other and unspecified narcotics,T40.6,19,7475575,Unreliable
Virginia,51,2005,2005,Heroin,T40.1,25,7577105,0.3
Virginia,51,2005,2005,Other opioids,T40.2,116,7577105,1.5
Virginia,51,2005,2005,Methadone,T40.3,83,7577105,1.1
Virginia,51,2005,2005,Other synthetic narcotics,T40.4,33,7577105,0.4
Virginia,51,2005,2005,Other and unspecified narcotics,T40.6,20,7577105,0.3
Virginia,51,2006,2006,Heroin,T40.1,18,7673725,Unreliable
Virginia,51,2006,2006,Other opioids,T40.2,98,7673725,1.3
Virginia,51,2006,2006,Methadone,T40.3,61,7673725,0.8
Virginia,51,2006,2006,Other synthetic narcotics,T40.4,35,7673725,0.5
Virginia,51,2006,2006,Other and unspecified narcotics,T40.6,29,7673725,0.4
Virginia,51,2007,2007,Heroin,T40.1,11,7751000,Unreliable
Virginia,51,2007,2007,Other opioids,T40.2,130,7751000,1.7
Virginia,51,2007,2007,Methadone,T40.3,68,7751000,0.9
Virginia,51,2007,2007,Other synthetic narcotics,T40.4,35,7751000,0.5
Virginia,51,2007,2007,Other and unspecified narcotics,T40.6,33,7751000,0.4
Virginia,51,2008,2008,Other opioids,T40.2,112,7833496,1.4
Virginia,51,2008,2008,Methadone,T40.3,56,7833496,0.7
Virginia,51,2008,2008,Other synthetic narcotics,T40.4,47,7833496,0.6
Virginia,51,2009,2009,Other opioids,T40.2,96,7925937,1.2
Virginia,51,2009,2009,Methadone,T40.3,51,7925937,0.6
Virginia,51,2009,2009,Other synthetic narcotics,T40.4,47,7925937,0.6
Virginia,51,2010,2010,Other opioids,T40.2,117,8001024,1.5
Virginia,51,2010,2010,Methadone,T40.3,49,8001024,0.6
Virginia,51,2010,2010,Other synthetic narcotics,T40.4,55,8001024,0.7
Virginia,51,2011,2011,Heroin,T40.1,22,8096604,0.3
Virginia,51,2011,2011,Other opioids,T40.2,183,8096604,2.3
Virginia,51,2011,2011,Methadone,T40.3,86,8096604,1.1
Virginia,51,2011,2011,Other synthetic narcotics,T40.4,38,8096604,0.5
Virginia,51,2012,2012,Heroin,T40.1,22,8185867,0.3
Virginia,51,2012,2012,Other opioids,T40.2,149,8185867,1.8
Virginia,51,2012,2012,Methadone,T40.3,45,8185867,0.5
Virginia,51,2012,2012,Other synthetic narcotics,T40.4,44,8185867,0.5
Virginia,51,2013,2013,Heroin,T40.1,43,8260405,0.5
Virginia,51,2013,2013,Other opioids,T40.2,176,8260405,2.1
Virginia,51,2013,2013,Methadone,T40.3,58,8260405,0.7
Virginia,51,2013,2013,Other synthetic narcotics,T40.4,48,8260405,0.6
Virginia,51,2013,2013,Other and unspecified narcotics,T40.6,10,8260405,Unreliable
Virginia,51,2014,2014,Heroin,T40.1,55,8326289,0.7
Virginia,51,2014,2014,Other opioids,T40.2,178,8326289,2.1
Virginia,51,2014,2014,Methadone,T40.3,51,8326289,0.6
Virginia,51,2014,2014,Other synthetic narcotics,T40.4,68,8326289,0.8
Virginia,51,2014,2014,Other and unspecified narcotics,T40.6,11,8326289,Unreliable
Virginia,51,2015,2015,Heroin,T40.1,68,8382993,0.8
Virginia,51,2015,2015,Other opioids,T40.2,147,8382993,1.8
Virginia,51,2015,2015,Methadone,T40.3,37,8382993,0.4
Virginia,51,2015,2015,Other synthetic narcotics,T40.4,81,8382993,1
Virginia,51,2016,2016,Heroin,T40.1,68,8411808,0.8
Virginia,51,2016,2016,Other opioids,T40.2,173,8411808,2.1
Virginia,51,2016,2016,Methadone,T40.3,38,8411808,0.5
Virginia,51,2016,2016,Other synthetic narcotics,T40.4,141,8411808,1.7
Virginia,51,2016,2016,Other and unspecified narcotics,T40.6,11,8411808,Unreliable
Virginia,51,2017,2017,Heroin,T40.1,137,8470020,1.6
Virginia,51,2017,2017,Other opioids,T40.2,164,8470020,1.9
Virginia,51,2017,2017,Methadone,T40.3,39,8470020,0.5
Virginia,51,2017,2017,Other synthetic narcotics,T40.4,227,8470020,2.7
Virginia,51,2018,2018,Heroin,T40.1,126,8517685,1.5
Virginia,51,2018,2018,Other opioids,T40.2,142,8517685,1.7
Virginia,51,2018,2018,Methadone,T40.3,38,8517685,0.4
Virginia,51,2018,2018,Other synthetic narcotics,T40.4,237,8517685,2.8
Washington,53,1999,1999,Heroin,T40.1,13,5842564,Unreliable
Washington,53,1999,1999,Other opioids,T40.2,45,5842564,0.8
Washington,53,1999,1999,Methadone,T40.3,22,5842564,0.4
Washington,53,1999,1999,Other and unspecified narcotics,T40.6,48,5842564,0.8
Washington,53,2000,2000,Other opioids,T40.2,52,5894121,0.9
Washington,53,2000,2000,Methadone,T40.3,38,5894121,0.6
Washington,53,2000,2000,Other synthetic narcotics,T40.4,12,5894121,Unreliable
Washington,53,2000,2000,Other and unspecified narcotics,T40.6,51,5894121,0.9
Washington,53,2001,2001,Heroin,T40.1,11,5985722,Unreliable
Washington,53,2001,2001,Other opioids,T40.2,81,5985722,1.4
Washington,53,2001,2001,Methadone,T40.3,38,5985722,0.6
Washington,53,2001,2001,Other synthetic narcotics,T40.4,23,5985722,0.4
Washington,53,2001,2001,Other and unspecified narcotics,T40.6,40,5985722,0.7
Washington,53,2002,2002,Heroin,T40.1,16,6052349,Unreliable
Washington,53,2002,2002,Other opioids,T40.2,94,6052349,1.6
Washington,53,2002,2002,Methadone,T40.3,78,6052349,1.3
Washington,53,2002,2002,Other synthetic narcotics,T40.4,33,6052349,0.5
Washington,53,2002,2002,Other and unspecified narcotics,T40.6,44,6052349,0.7
Washington,53,2003,2003,Heroin,T40.1,14,6104115,Unreliable
Washington,53,2003,2003,Other opioids,T40.2,103,6104115,1.7
Washington,53,2003,2003,Methadone,T40.3,99,6104115,1.6
Washington,53,2003,2003,Other synthetic narcotics,T40.4,26,6104115,0.4
Washington,53,2003,2003,Other and unspecified narcotics,T40.6,49,6104115,0.8
Washington,53,2004,2004,Heroin,T40.1,16,6178645,Unreliable
Washington,53,2004,2004,Other opioids,T40.2,142,6178645,2.3
Washington,53,2004,2004,Methadone,T40.3,143,6178645,2.3
Washington,53,2004,2004,Other synthetic narcotics,T40.4,31,6178645,0.5
Washington,53,2004,2004,Other and unspecified narcotics,T40.6,49,6178645,0.8
Washington,53,2005,2005,Heroin,T40.1,16,6257305,Unreliable
Washington,53,2005,2005,Other opioids,T40.2,167,6257305,2.7
Washington,53,2005,2005,Methadone,T40.3,150,6257305,2.4
Washington,53,2005,2005,Other synthetic narcotics,T40.4,34,6257305,0.5
Washington,53,2005,2005,Other and unspecified narcotics,T40.6,67,6257305,1.1
Washington,53,2006,2006,Heroin,T40.1,16,6370753,Unreliable
Washington,53,2006,2006,Other opioids,T40.2,191,6370753,3
Washington,53,2006,2006,Methadone,T40.3,162,6370753,2.5
Washington,53,2006,2006,Other synthetic narcotics,T40.4,34,6370753,0.5
Washington,53,2006,2006,Other and unspecified narcotics,T40.6,73,6370753,1.1
Washington,53,2007,2007,Heroin,T40.1,24,6461587,0.4
Washington,53,2007,2007,Other opioids,T40.2,179,6461587,2.8
Washington,53,2007,2007,Methadone,T40.3,130,6461587,2
Washington,53,2007,2007,Other synthetic narcotics,T40.4,25,6461587,0.4
Washington,53,2007,2007,Other and unspecified narcotics,T40.6,76,6461587,1.2
Washington,53,2008,2008,Heroin,T40.1,16,6562231,Unreliable
Washington,53,2008,2008,Other opioids,T40.2,201,6562231,3.1
Washington,53,2008,2008,Methadone,T40.3,147,6562231,2.2
Washington,53,2008,2008,Other synthetic narcotics,T40.4,36,6562231,0.5
Washington,53,2008,2008,Other and unspecified narcotics,T40.6,50,6562231,0.8
Washington,53,2009,2009,Heroin,T40.1,16,6667426,Unreliable
Washington,53,2009,2009,Other opioids,T40.2,228,6667426,3.4
Washington,53,2009,2009,Methadone,T40.3,148,6667426,2.2
Washington,53,2009,2009,Other synthetic narcotics,T40.4,51,6667426,0.8
Washington,53,2009,2009,Other and unspecified narcotics,T40.6,52,6667426,0.8
Washington,53,2010,2010,Heroin,T40.1,27,6724540,0.4
Washington,53,2010,2010,Other opioids,T40.2,182,6724540,2.7
Washington,53,2010,2010,Methadone,T40.3,119,6724540,1.8
Washington,53,2010,2010,Other synthetic narcotics,T40.4,35,6724540,0.5
Washington,53,2010,2010,Other and unspecified narcotics,T40.6,27,6724540,0.4
Washington,53,2011,2011,Heroin,T40.1,51,6830038,0.7
Washington,53,2011,2011,Other opioids,T40.2,193,6830038,2.8
Washington,53,2011,2011,Methadone,T40.3,120,6830038,1.8
Washington,53,2011,2011,Other synthetic narcotics,T40.4,28,6830038,0.4
Washington,53,2011,2011,Other and unspecified narcotics,T40.6,57,6830038,0.8
Washington,53,2012,2012,Heroin,T40.1,70,6897012,1
Washington,53,2012,2012,Other opioids,T40.2,193,6897012,2.8
Washington,53,2012,2012,Methadone,T40.3,84,6897012,1.2
Washington,53,2012,2012,Other synthetic narcotics,T40.4,32,6897012,0.5
Washington,53,2012,2012,Other and unspecified narcotics,T40.6,43,6897012,0.6
Washington,53,2013,2013,Heroin,T40.1,89,6971406,1.3
Washington,53,2013,2013,Other opioids,T40.2,152,6971406,2.2
Washington,53,2013,2013,Methadone,T40.3,78,6971406,1.1
Washington,53,2013,2013,Other synthetic narcotics,T40.4,30,6971406,0.4
Washington,53,2013,2013,Other and unspecified narcotics,T40.6,82,6971406,1.2
Washington,53,2014,2014,Heroin,T40.1,156,7061530,2.2
Washington,53,2014,2014,Other opioids,T40.2,171,7061530,2.4
Washington,53,2014,2014,Methadone,T40.3,68,7061530,1
Washington,53,2014,2014,Other synthetic narcotics,T40.4,42,7061530,0.6
Washington,53,2014,2014,Other and unspecified narcotics,T40.6,110,7061530,1.6
Washington,53,2015,2015,Heroin,T40.1,146,7170351,2
Washington,53,2015,2015,Other opioids,T40.2,162,7170351,2.3
Washington,53,2015,2015,Methadone,T40.3,65,7170351,0.9
Washington,53,2015,2015,Other synthetic narcotics,T40.4,34,7170351,0.5
Washington,53,2015,2015,Other and unspecified narcotics,T40.6,112,7170351,1.6
Washington,53,2016,2016,Heroin,T40.1,162,7288000,2.2
Washington,53,2016,2016,Other opioids,T40.2,180,7288000,2.5
Washington,53,2016,2016,Methadone,T40.3,71,7288000,1
Washington,53,2016,2016,Other synthetic narcotics,T40.4,52,7288000,0.7
Washington,53,2016,2016,Other and unspecified narcotics,T40.6,91,7288000,1.2
Washington,53,2017,2017,Heroin,T40.1,170,7405743,2.3
Washington,53,2017,2017,Other opioids,T40.2,152,7405743,2.1
Washington,53,2017,2017,Methadone,T40.3,80,7405743,1.1
Washington,53,2017,2017,Other synthetic narcotics,T40.4,61,7405743,0.8
Washington,53,2017,2017,Other and unspecified narcotics,T40.6,121,7405743,1.6
Washington,53,2018,2018,Heroin,T40.1,207,7535591,2.7
Washington,53,2018,2018,Other opioids,T40.2,124,7535591,1.6
Washington,53,2018,2018,Methadone,T40.3,58,7535591,0.8
Washington,53,2018,2018,Other synthetic narcotics,T40.4,86,7535591,1.1
Washington,53,2018,2018,Other and unspecified narcotics,T40.6,119,7535591,1.6
West Virginia,54,2000,2000,Other opioids,T40.2,13,1808344,Unreliable
West Virginia,54,2001,2001,Other opioids,T40.2,50,1801481,2.8
West Virginia,54,2001,2001,Methadone,T40.3,25,1801481,1.4
West Virginia,54,2001,2001,Other synthetic narcotics,T40.4,22,1801481,1.2
West Virginia,54,2002,2002,Other opioids,T40.2,53,1805414,2.9
West Virginia,54,2002,2002,Methadone,T40.3,36,1805414,2
West Virginia,54,2002,2002,Other synthetic narcotics,T40.4,24,1805414,1.3
West Virginia,54,2003,2003,Other opioids,T40.2,83,1812295,4.6
West Virginia,54,2003,2003,Methadone,T40.3,41,1812295,2.3
West Virginia,54,2003,2003,Other synthetic narcotics,T40.4,27,1812295,1.5
West Virginia,54,2004,2004,Other opioids,T40.2,74,1816438,4.1
West Virginia,54,2004,2004,Methadone,T40.3,58,1816438,3.2
West Virginia,54,2004,2004,Other synthetic narcotics,T40.4,41,1816438,2.3
West Virginia,54,2005,2005,Other opioids,T40.2,26,1820492,1.4
West Virginia,54,2005,2005,Methadone,T40.3,24,1820492,1.3
West Virginia,54,2005,2005,Other synthetic narcotics,T40.4,26,1820492,1.4
West Virginia,54,2006,2006,Other opioids,T40.2,70,1827912,3.8
West Virginia,54,2006,2006,Methadone,T40.3,58,1827912,3.2
West Virginia,54,2006,2006,Other synthetic narcotics,T40.4,32,1827912,1.8
West Virginia,54,2007,2007,Heroin,T40.1,10,1834052,Unreliable
West Virginia,54,2007,2007,Other opioids,T40.2,133,1834052,7.3
West Virginia,54,2007,2007,Methadone,T40.3,56,1834052,3.1
West Virginia,54,2007,2007,Other synthetic narcotics,T40.4,60,1834052,3.3
West Virginia,54,2007,2007,Other and unspecified narcotics,T40.6,14,1834052,Unreliable
West Virginia,54,2008,2008,Heroin,T40.1,20,1840310,1.1
West Virginia,54,2008,2008,Other opioids,T40.2,173,1840310,9.4
West Virginia,54,2008,2008,Methadone,T40.3,58,1840310,3.2
West Virginia,54,2008,2008,Other synthetic narcotics,T40.4,67,1840310,3.6
West Virginia,54,2008,2008,Other and unspecified narcotics,T40.6,24,1840310,1.3
West Virginia,54,2009,2009,Other opioids,T40.2,75,1847775,4.1
West Virginia,54,2009,2009,Methadone,T40.3,29,1847775,1.6
West Virginia,54,2009,2009,Other synthetic narcotics,T40.4,27,1847775,1.5
West Virginia,54,2009,2009,Other and unspecified narcotics,T40.6,14,1847775,Unreliable
West Virginia,54,2010,2010,Heroin,T40.1,13,1852994,Unreliable
West Virginia,54,2010,2010,Other opioids,T40.2,275,1852994,14.8
West Virginia,54,2010,2010,Methadone,T40.3,59,1852994,3.2
West Virginia,54,2010,2010,Other synthetic narcotics,T40.4,81,1852994,4.4
West Virginia,54,2011,2011,Heroin,T40.1,17,1855364,Unreliable
West Virginia,54,2011,2011,Other opioids,T40.2,356,1855364,19.2
West Virginia,54,2011,2011,Methadone,T40.3,50,1855364,2.7
West Virginia,54,2011,2011,Other synthetic narcotics,T40.4,76,1855364,4.1
West Virginia,54,2012,2012,Heroin,T40.1,35,1855413,1.9
West Virginia,54,2012,2012,Other opioids,T40.2,300,1855413,16.2
West Virginia,54,2012,2012,Methadone,T40.3,57,1855413,3.1
West Virginia,54,2012,2012,Other synthetic narcotics,T40.4,79,1855413,4.3
West Virginia,54,2013,2013,Heroin,T40.1,82,1854304,4.4
West Virginia,54,2013,2013,Other opioids,T40.2,274,1854304,14.8
West Virginia,54,2013,2013,Methadone,T40.3,36,1854304,1.9
West Virginia,54,2013,2013,Other synthetic narcotics,T40.4,79,1854304,4.3
West Virginia,54,2014,2014,Heroin,T40.1,79,1850326,4.3
West Virginia,54,2014,2014,Other opioids,T40.2,297,1850326,16.1
West Virginia,54,2014,2014,Methadone,T40.3,23,1850326,1.2
West Virginia,54,2014,2014,Other synthetic narcotics,T40.4,87,1850326,4.7
West Virginia,54,2015,2015,Heroin,T40.1,100,1844128,5.4
West Virginia,54,2015,2015,Other opioids,T40.2,273,1844128,14.8
West Virginia,54,2015,2015,Methadone,T40.3,22,1844128,1.2
West Virginia,54,2015,2015,Other synthetic narcotics,T40.4,130,1844128,7
West Virginia,54,2016,2016,Heroin,T40.1,108,1831102,5.9
West Virginia,54,2016,2016,Other opioids,T40.2,239,1831102,13.1
West Virginia,54,2016,2016,Methadone,T40.3,21,1831102,1.1
West Virginia,54,2016,2016,Other synthetic narcotics,T40.4,236,1831102,12.9
West Virginia,54,2017,2017,Heroin,T40.1,99,1815857,5.5
West Virginia,54,2017,2017,Other opioids,T40.2,176,1815857,9.7
West Virginia,54,2017,2017,Methadone,T40.3,24,1815857,1.3
West Virginia,54,2017,2017,Other synthetic narcotics,T40.4,286,1815857,15.8
West Virginia,54,2018,2018,Heroin,T40.1,114,1805832,6.3
West Virginia,54,2018,2018,Other opioids,T40.2,151,1805832,8.4
West Virginia,54,2018,2018,Methadone,T40.3,17,1805832,Unreliable
West Virginia,54,2018,2018,Other synthetic narcotics,T40.4,302,1805832,16.7
Wisconsin,55,1999,1999,Other opioids,T40.2,24,5332666,0.5
Wisconsin,55,1999,1999,Other synthetic narcotics,T40.4,10,5332666,Unreliable
Wisconsin,55,2000,2000,Other opioids,T40.2,28,5363675,0.5
Wisconsin,55,2000,2000,Methadone,T40.3,10,5363675,Unreliable
Wisconsin,55,2000,2000,Other synthetic narcotics,T40.4,16,5363675,Unreliable
Wisconsin,55,2001,2001,Other opioids,T40.2,25,5406835,0.5
Wisconsin,55,2001,2001,Other synthetic narcotics,T40.4,10,5406835,Unreliable
Wisconsin,55,2002,2002,Other opioids,T40.2,51,5445162,0.9
Wisconsin,55,2002,2002,Methadone,T40.3,15,5445162,Unreliable
Wisconsin,55,2002,2002,Other synthetic narcotics,T40.4,11,5445162,Unreliable
Wisconsin,55,2003,2003,Other opioids,T40.2,46,5479203,0.8
Wisconsin,55,2003,2003,Methadone,T40.3,23,5479203,0.4
Wisconsin,55,2003,2003,Other synthetic narcotics,T40.4,20,5479203,0.4
Wisconsin,55,2004,2004,Other opioids,T40.2,50,5514026,0.9
Wisconsin,55,2004,2004,Methadone,T40.3,37,5514026,0.7
Wisconsin,55,2004,2004,Other synthetic narcotics,T40.4,22,5514026,0.4
Wisconsin,55,2005,2005,Other opioids,T40.2,75,5546166,1.4
Wisconsin,55,2005,2005,Methadone,T40.3,31,5546166,0.6
Wisconsin,55,2005,2005,Other synthetic narcotics,T40.4,19,5546166,Unreliable
Wisconsin,55,2006,2006,Other opioids,T40.2,68,5577655,1.2
Wisconsin,55,2006,2006,Methadone,T40.3,52,5577655,0.9
Wisconsin,55,2006,2006,Other synthetic narcotics,T40.4,19,5577655,Unreliable
Wisconsin,55,2007,2007,Other opioids,T40.2,97,5610775,1.7
Wisconsin,55,2007,2007,Methadone,T40.3,67,5610775,1.2
Wisconsin,55,2007,2007,Other synthetic narcotics,T40.4,22,5610775,0.4
Wisconsin,55,2008,2008,Heroin,T40.1,19,5640996,Unreliable
Wisconsin,55,2008,2008,Other opioids,T40.2,91,5640996,1.6
Wisconsin,55,2008,2008,Methadone,T40.3,40,5640996,0.7
Wisconsin,55,2008,2008,Other synthetic narcotics,T40.4,21,5640996,0.4
Wisconsin,55,2009,2009,Heroin,T40.1,18,5669264,Unreliable
Wisconsin,55,2009,2009,Other opioids,T40.2,113,5669264,2
Wisconsin,55,2009,2009,Methadone,T40.3,53,5669264,0.9
Wisconsin,55,2009,2009,Other synthetic narcotics,T40.4,40,5669264,0.7
Wisconsin,55,2010,2010,Heroin,T40.1,23,5686986,0.4
Wisconsin,55,2010,2010,Other opioids,T40.2,113,5686986,2
Wisconsin,55,2010,2010,Methadone,T40.3,38,5686986,0.7
Wisconsin,55,2010,2010,Other synthetic narcotics,T40.4,37,5686986,0.7
Wisconsin,55,2010,2010,Other and unspecified narcotics,T40.6,12,5686986,Unreliable
Wisconsin,55,2011,2011,Heroin,T40.1,44,5711767,0.8
Wisconsin,55,2011,2011,Other opioids,T40.2,145,5711767,2.5
Wisconsin,55,2011,2011,Methadone,T40.3,53,5711767,0.9
Wisconsin,55,2011,2011,Other synthetic narcotics,T40.4,33,5711767,0.6
Wisconsin,55,2012,2012,Heroin,T40.1,67,5726398,1.2
Wisconsin,55,2012,2012,Other opioids,T40.2,156,5726398,2.7
Wisconsin,55,2012,2012,Methadone,T40.3,39,5726398,0.7
Wisconsin,55,2012,2012,Other synthetic narcotics,T40.4,34,5726398,0.6
Wisconsin,55,2012,2012,Other and unspecified narcotics,T40.6,10,5726398,Unreliable
Wisconsin,55,2013,2013,Heroin,T40.1,90,5742713,1.6
Wisconsin,55,2013,2013,Other opioids,T40.2,183,5742713,3.2
Wisconsin,55,2013,2013,Methadone,T40.3,55,5742713,1
Wisconsin,55,2013,2013,Other synthetic narcotics,T40.4,57,5742713,1
Wisconsin,55,2013,2013,Other and unspecified narcotics,T40.6,14,5742713,Unreliable
Wisconsin,55,2014,2014,Heroin,T40.1,130,5757564,2.3
Wisconsin,55,2014,2014,Other opioids,T40.2,192,5757564,3.3
Wisconsin,55,2014,2014,Methadone,T40.3,56,5757564,1
Wisconsin,55,2014,2014,Other synthetic narcotics,T40.4,50,5757564,0.9
Wisconsin,55,2015,2015,Heroin,T40.1,111,5771337,1.9
Wisconsin,55,2015,2015,Other opioids,T40.2,173,5771337,3
Wisconsin,55,2015,2015,Methadone,T40.3,51,5771337,0.9
Wisconsin,55,2015,2015,Other synthetic narcotics,T40.4,60,5771337,1
Wisconsin,55,2016,2016,Heroin,T40.1,154,5778708,2.7
Wisconsin,55,2016,2016,Other opioids,T40.2,208,5778708,3.6
Wisconsin,55,2016,2016,Methadone,T40.3,36,5778708,0.6
Wisconsin,55,2016,2016,Other synthetic narcotics,T40.4,134,5778708,2.3
Wisconsin,55,2016,2016,Other and unspecified narcotics,T40.6,14,5778708,Unreliable
Wisconsin,55,2017,2017,Heroin,T40.1,155,5795483,2.7
Wisconsin,55,2017,2017,Other opioids,T40.2,161,5795483,2.8
